"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","country_of_manufacture","gift_message_available","price","special_price","weight","msrp","gift_wrapping_price","is_recurring","visibility","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","page_layout","options_container","msrp_enabled","msrp_display_actual_price_type","gift_wrapping_available","parcelas","status","tax_class_id","custom_design","image_label","small_image_label","thumbnail_label","volume_comprimento","volume_altura","volume_largura"
"admin","base","Default","simple","2,190,323",407,0,"Recarga de Extintor Pó Químico ABC 50 KG",,,"/e/n/407.jpg","/e/n/407.jpg","/e/n/407.jpg","produto-111","produto-111.html",,"Não","0.0000",,"1000.0000",,,"Não","Catálogo, Busca","<strong>""ATENÇÃO - PARA QUANTIDADES ACIMA DE 10 PÇS, SERVIÇO COM PREÇOS ESPECIAIS - FAVOR CONTATAR LOJA FÍSICA ANTES DE FINALIZAR A COMPRA"" </strong>

Na Aerotex Extintores, os processos de Manutenções são realizados por colaboradores altamente qualificados e certificados, com maquinário de última tecnologia, que garante a máxima eficiência e qualidade dos extintores recarregados.

Especializada também na realização de recargas e testes em cilindros de alta pressão e baixa pressão ( extintores, gnv, epr, mergulho autônomo e ampolas de aquários).
","Recarga de Extintor Pó Químico ABC 50 kg ","recarga; extintor;",,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Recarga de Extintor Pó Químico ABC 50 KG",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,652,0,"Verniz Anti Chamas CKC 141 – 3,785 litros",,,"/e/n/652.jpg","/e/n/652.jpg","/e/n/652.jpg","produto-251","produto-251.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Verniz Anti Chamas CKC 141 – 3,785 litros","Verniz Anti Chamas CKC 141 – 3,785 litros",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Verniz Anti Chamas CKC 141 – 3,785 litros",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,520,0,"Suporte de Corrimão em Alumínio",,,"/e/n/520.jpg","/e/n/520.jpg","/e/n/520.jpg","produto-103","produto-103.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Corrimão em Alumínio","Suporte de Corrimão em Alumínio",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Corrimão em Alumínio",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,521,0,"Suporte de Parede AP/CO2",,,"/e/n/521.jpg","/e/n/521.jpg","/e/n/521.jpg","produto-122","produto-122.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Parede AP/CO2","Suporte de Parede AP/CO2",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Parede AP/CO2",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,523,0,"Suporte de Parede AP/CO2/PQS Duplo",,,"/e/n/523.jpg","/e/n/523.jpg","/e/n/523.jpg","produto-123","produto-123.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Parede AP/CO2/PQS Duplo","Suporte de Parede AP/CO2/PQS Duplo",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Parede AP/CO2/PQS Duplo",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,524,0,"Suporte de Parede PQS",,,"/e/n/524.jpg","/e/n/524.jpg","/e/n/524.jpg","produto-124","produto-124.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Parede PQS","Suporte de Parede PQS",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Parede PQS",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,525,0,"Suporte de Piso com rodas AP/CO2",,,"/e/n/525.jpg","/e/n/525.jpg","/e/n/525.jpg","produto-125","produto-125.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso com rodas AP/CO2","Suporte de Piso com rodas AP/CO2",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso com rodas AP/CO2",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,526,0,"Suporte de Piso com rodas PQS",,,"/e/n/526.jpg","/e/n/526.jpg","/e/n/526.jpg","produto-126","produto-126.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso com rodas PQS","Suporte de Piso com rodas PQS",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso com rodas PQS",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,527,0,"Suporte de Piso Circular Vermelho em Fibra",,,"/e/n/527.jpg","/e/n/527.jpg","/e/n/527.jpg","produto-127","produto-127.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso Circular Vermelho em Fibra","Suporte de Piso Circular Vermelho em Fibra",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso Circular Vermelho em Fibra",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",528,0,"Suporte de Piso Cromado AP/CO2",,,"/e/n/528.jpg","/e/n/528.jpg","/e/n/528.jpg","produto-128","produto-128.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso Cromado AP/CO2","Suporte de Piso Cromado AP/CO2",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso Cromado AP/CO2",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",529,0,"Suporte de Piso Cromado PQS",,,"/e/n/529.jpg","/e/n/529.jpg","/e/n/529.jpg","produto-129","produto-129.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso Cromado PQS","Suporte de Piso Cromado PQS",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso Cromado PQS",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",530,0,"Suporte de Piso Preto AP/CO2/PQS 8/12",,,"/e/n/530.jpg","/e/n/530.jpg","/e/n/530.jpg","produto-130","produto-130.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso Preto AP/CO2/PQS 8/12","Suporte de Piso Preto AP/CO2/PQS 8/12",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso Preto AP/CO2/PQS 8/12",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",531,0,"Suporte de Piso Preto PQS",,,"/e/n/531.jpg","/e/n/531.jpg","/e/n/531.jpg","produto-131","produto-131.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso Preto PQS","Suporte de Piso Preto PQS",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso Preto PQS",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",532,0,"Suporte de Piso Sextavado Vermelho em Fibra AP/CO2",,,"/e/n/532.jpg","/e/n/532.jpg","/e/n/532.jpg","produto-132","produto-132.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso Sextavado Vermelho em Fibra AP/CO2","Suporte de Piso Sextavado Vermelho em Fibra AP/CO2",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso Sextavado Vermelho em Fibra AP/CO2",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",533,0,"Suporte de Piso Sextavado Vermelho em Fibra PQS",,,"/e/n/533.jpg","/e/n/533.jpg","/e/n/533.jpg","produto-133","produto-133.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso Sextavado Vermelho em Fibra PQS","Suporte de Piso Sextavado Vermelho em Fibra PQS",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso Sextavado Vermelho em Fibra PQS",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",534,0,"Suporte de Piso Vermelho em Fibra HGS-E-P61",,,"/e/n/534.jpg","/e/n/534.jpg","/e/n/534.jpg","produto-134","produto-134.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso Vermelho em Fibra HGS-E-P61","Suporte de Piso Vermelho em Fibra HGS-E-P61",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso Vermelho em Fibra HGS-E-P61",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",536,0,"Suporte de Piso Redondo Alumínio Vermelho P 4/6 KG",,,"/e/n/536.jpg","/e/n/536.jpg","/e/n/536.jpg","produto-136","produto-136.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte de Piso Redondo Alumínio Vermelho P 4/6 KG","Suporte de Piso Redondo Alumínio Vermelho P 4/6 KG",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte de Piso Redondo Alumínio Vermelho P 4/6 KG",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",537,0,"Suporte Redondo 1/2 Corrimão de Ferro",,,"/e/n/537.jpg","/e/n/537.jpg","/e/n/537.jpg","produto-137","produto-137.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte Redondo 1/2 Corrimão de Ferro","Suporte Redondo 1/2 Corrimão de Ferro",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Redondo 1/2 Corrimão de Ferro",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",538,0,"Suporte Veicular PQS 8 KG Bicromatizado",,,"/e/n/538.jpg","/e/n/538.jpg","/e/n/538.jpg","produto-138","produto-138.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte Veicular PQS 8 KG Bicromatizado","Suporte Veicular PQS 8 KG Bicromatizado",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Veicular PQS 8 KG Bicromatizado",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",539,0,"Suporte Veicular PQS 1 KG Comum Preto",,,"/e/n/539.jpg","/e/n/539.jpg","/e/n/539.jpg","produto-139","produto-139.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte Veicular PQS 1 KG Comum Preto","Suporte Veicular PQS 1 KG Comum Preto",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Veicular PQS 1 KG Comum Preto",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",540,0,"Suporte Veicular PQS 1 KG Escort Preto",,,"/e/n/540.jpg","/e/n/540.jpg","/e/n/540.jpg","produto-140","produto-140.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte Veicular PQS 1 KG Escort Preto","Suporte Veicular PQS 1 KG Escort Preto",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Veicular PQS 1 KG Escort Preto",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",541,0,"Suporte Veicular PQS 1 KG Fiat Preto",,,"/e/n/541.jpg","/e/n/541.jpg","/e/n/541.jpg","produto-141","produto-141.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte Veicular PQS 1 KG Fiat Preto","Suporte Veicular PQS 1 KG Fiat Preto",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Veicular PQS 1 KG Fiat Preto",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",542,0,"Suporte Veicular PQS 2 KG Caminhão Preto",,,"/e/n/542.jpg","/e/n/542.jpg","/e/n/542.jpg","produto-142","produto-142.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte Veicular PQS 2 KG Caminhão Preto","Suporte Veicular PQS 2 KG Caminhão Preto",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Veicular PQS 2 KG Caminhão Preto",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",543,0,"Suporte Veicular PQS 4/6 KG Preto",,,"/e/n/543.jpg","/e/n/543.jpg","/e/n/543.jpg","produto-143","produto-143.html",,"Não","1.0000",,"0.9000",,,"Não","Catálogo, Busca","Suporte Veicular PQS 4/6 KG Preto

Fabricado em arame de aço com acabamento em pintura preta.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Suporte Veicular PQS 4/6 KG Preto",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Veicular PQS 4/6 KG Preto",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",544,0,"Suporte Veicular PQS 8/12 KG Preto",,,"/e/n/544.jpg","/e/n/544.jpg","/e/n/544.jpg","produto-144","produto-144.html",,"Não","1.0000",,"0.9000",,,"Não","Catálogo, Busca","Suporte Veicular PQS 8/12 KG Preto

Fabricado em arame de aço com acabamento em pintura preta.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Suporte Veicular PQS 8/12 KG Preto",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Veicular PQS 8/12 KG Preto",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",545,0,"Suporte Veicular PQS 1 KG Escort Latonado",,,"/e/n/545.jpg","/e/n/545.jpg","/e/n/545.jpg","produto-145","produto-145.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte Veicular PQS 1 KG Escort Latonado","Suporte Veicular PQS 1 KG Escort Latonado",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Veicular PQS 1 KG Escort Latonado",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",546,0,"Suporte Veicular PQS 1 KG Fiat Latonado",,,"/e/n/546.jpg","/e/n/546.jpg","/e/n/546.jpg","produto-146","produto-146.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Suporte Veicular PQS 1 KG Fiat Latonado","Suporte Veicular PQS 1 KG Fiat Latonado",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Suporte Veicular PQS 1 KG Fiat Latonado",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182",725,0,"Carro plataforma 300kg Pneumática",,,"/e/n/725.jpg","/e/n/725.jpg","/e/n/725.jpg","produto-324","produto-324.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Carro plataforma 300kg Pneumática","Carro plataforma 300kg Pneumática",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,1,1,0,1,"0.0000",1,0,0,0,1,"Carro plataforma 300kg Pneumática",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,179,229","EN050",0,"Extintor Pó - BC - Carreta Press Indireta - 80BC - EN050 - 50 KG",,,"/e/n/EN050.jpg","/e/n/EN050.jpg","/e/n/EN050.jpg","po-bc-carreta-pistola-50kg","po-bc-carreta-pistola-50kg.html",,"Não","4500.0000","3564.0000","100.0000",,,"Não","Catálogo, Busca","Extintor sobre-rodas, pressurização indireta, com 50 kg de pó BC (a base de Bicarbonato de Sódio) com teor de 95% de agente inibidor. 

Fabricado em aço carbono, com pintura vermelha aplicada por processo eletrostático e rotulação adesiva em vinil transparente. Fornecida com pistola plástica de alta performance.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Extintor sobre-rodas, pressurização indireta, com 50 kg de pó BC (a base de Bicarbonato de Sódio) com teor de 95% de agente inibidor. Fabricado em aço carbono, com pintura vermelha aplicada por processo eletrostático e rotulação adesiva em vinil transparente. Fornecida com pistola plástica de alta performance.",,,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Extintor Pó - BC - Carreta Press Indireta - 80BC - EN050 - 50 KG",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182,241","CD084",0,"Capa para Abrigo de Mangueira - LONA TOLDO - Reforçada 74x84x15cm - CD084",,,"/e/n/CD084.jpg","/e/n/CD084.jpg","/e/n/CD084.jpg","capa-para-extintor-ap-pqs-8-12kg-com-plastico-que-mostra-o-adesivo","capa-para-extintor-ap-pqs-8-12kg-com-plastico-que-mostra-o-adesivo.html",,"Não","69.0000",,"1.0000",,,"Não","Catálogo, Busca","Capa para Abrigo de Mangueira Reforçada 74x84x15cm com plástico localizado na parte frontal para poder facilitar a visualização do adesivo do extintor.","Capa para Abrigo de Mangueira - LONA TOLDO - Reforçada 74x84x15cm",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Capa para Abrigo de Mangueira - LONA TOLDO - Reforçada 74x84x15cm - CD084",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,182,241","CD080",0,"Capa para Abrigo de Mangueira - Reforçada 46x61x15 cm - CD080",,,"/e/n/CD080.jpg","/e/n/CD080.jpg","/e/n/CD080.jpg","capa-para-abrigo-de-mangueira-lona-toldo-reforcada-46x61x15-cm","capa-para-abrigo-de-mangueira-lona-toldo-reforcada-46x61x15-cm.html",,"Não","59.0000",,"1.0000",,,"Não","Catálogo, Busca","Capa para Abrigo de Mangueira
Reforçada 46x61x15 cm","Capa para Abrigo de Mangueira - LONA TOLDO - Reforçada 46x61x15 cm",,,,,,,,,"1000.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Capa para Abrigo de Mangueira - Reforçada 46x61x15 cm - CD080",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple",2,99999,0,"Produto Teste CIELO",,,"/e/n/99999.jpg","/e/n/99999.jpg","/e/n/99999.jpg","produto-teste-cielo","produto-teste-cielo.html",,"Não","1.0000",,"1.0000",,,"Não","Catálogo, Busca","Produto Teste CIELO","Produto Teste CIELO",,,,,,,,,"22.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Produto Teste CIELO",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,190,335","epr11",0,"Teste de Medição de Espessura Por Ultra-som - EPR",,,"/e/n/epr11.jpg","/e/n/epr11.jpg","/e/n/epr11.jpg","inspec-o-por-ultra-som-epr","inspec-o-por-ultra-som-epr-1580.html",,"Não","0.0000",,"1000.0000",,,"Não","Catálogo, Busca","<strong>''ATENÇÃO'' - VALORES ACIMA UNITÁRIOS POR CILINDRO AUTÔNOMO

SERVIÇO DISPONÍVEL PARA CILINDROS DE EPR , RESGATE E MERGULHO AUTÔNOMO.

EXAME DE MEDIÇÃO DE ESPESSURA ULTRA-SÔNICO É FORTEMENTE RECOMENDADO POR TODOS FABRICANTES DE CILINDROS DE ALTA PRESSÃO E ORGANISMOS GOVERNAMENTAIS.</strong>

O ensaio por ultra-som, caracteriza-se num método não destrutivo que tem por objetivo a detecção de defeitos ou descontinuidades internas, presentes nos materiais ferrosos ou não ferrosos, visa diminuir o grau de incerteza na utilização de materiais ou peças de responsabilidades

Mede com precisão a espessura da parede e a extensão de corrosão de todos metais, cerâmica, vidros e a maioria de plásticos rígidos.

Tais defeitos são caracterizados pelo próprio processo de fabricação da peça ou componentes a ser examinada como por exemplo: oxidação interna, bolhas de gás em fundidos, dupla laminação em laminados, micro-trincas em forjados e muitos outros.

<strong>VALORES FIXOS PARA TODOS OS CILINDROS PORTÁTEIS.</strong>
","Inspeção Por Ultra-som - EPR",,,,,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Teste de Medição de Espessura Por Ultra-som - EPR",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
